enfermedad,user_post,lemma_post,user_comment,lemma_comment
Alzheimer,helenafpedroso,['desconocido'],Marccus,"['emocionei', 'maior', 'legado', 'deixamos', 'nesta', 'nosso', 'passagem', 'nosso', 'referencial', 'ser', 'humano', 'donar', 'heleno', 'deixou', 'bons', 'ensinamento', 'pouco', 'acompanhei', 'tenho', 'certezar', 'sua', 'caminhado', 'não', 'foi', 'fácil', 'mas', 'serviu', 'seu', 'crescimento', 'evolução', 'espiritual', 'mestrar', 'jesus', 'juntamente', 'com', 'espírito', 'benfeitor', 'lhe', 'recebar', 'com', 'carinho', 'zelo', 'muito', 'amor', 'seus', 'caminhos', 'sejam', 'muito', 'luz', 'plano', 'espiritual']"
Alzheimer,helenafpedroso,['desconocido'],Rosangela Marçal,"['ohhh', 'nao', 'todaa', 'arrepiado', 'choradocomo', 'pode', 'gwnte', 'sentir', 'sem', 'conhecer']"
Alzheimer,helenafpedroso,['desconocido'],Izaa,"['dona', 'heleno', 'lindo', 'deus', 'recebar', 'braços', 'aberto', 'meu', 'sentimento', 'famílio']"
Alzheimer,helenafpedroso,['desconocido'],jessé frauches,"['não', 'acredito', 'heleno', 'seu', 'vídeo', 'lindo', 'não', 'conheci', 'mas', 'amavo', 'ela']"
Alzheimer,helenafpedroso,['desconocido'],Gracinha,"['sintase', 'abraçado', 'heleno', 'muito', 'querido']"
Alzheimer,helenafpedroso,['desconocido'],Adriana Dantas,"['meu', 'sentimento', 'todo', 'família', 'deus', 'conforte', 'coração', 'vocês']"
Alzheimer,helenafpedroso,['desconocido'],Ivo Pessoa,"['deu', 'tenha', 'mais', 'belo', 'dos', 'jardin', 'meus', 'sentimento', 'pesar', 'acompanhava', 'vídeo', 'seu', 'carinho', 'cuidado', 'com', 'ela', 'deus', 'consolo', 'vocês']"
Alzheimer,helenafpedroso,['desconocido'],Frank e Maria Sophia,"['poxa', 'assisti', 'tanto', 'vídeo', 'dela', 'finitude', 'tão', 'difícil', 'umir', 'dor', 'quem', 'passa', 'saber', 'meu', 'sentimento']"
Alzheimer,helenafpedroso,['desconocido'],Edina Martins666,"['descanse', 'paz', 'dón', 'heleno']"
Alzheimer,helenafpedroso,['desconocido'],Vanessa Bueno,"['triste', 'meus', 'sentimento', 'todo', 'família', 'sempre', 'dona', 'heleno']"
Alzheimer,helenafpedroso,['desconocido'],.,"['descanse', 'paz', 'dón', 'elén']"
Alzheimer,helenafpedroso,['desconocido'],Eliane miranda Rodrigues,"['verdadir', 'mesmo', 'não', 'conhecia', 'mas', 'estou', 'chorar', 'pois', 'fazia', 'parte', 'nosso', 'diar', 'dia', 'deus', 'recebar', 'seu', 'braços', 'sua', 'lindo', 'obrigado', 'nus', 'proporcionar', 'momento', 'único']"
Alzheimer,helenafpedroso,['desconocido'],trivial_variado,"['meu', 'coração', 'triste', 'voa', 'dona', 'heleno', 'braços', 'deu', 'nunca', 'esquecerei', 'seu', 'sorriso', 'agora', 'chorir', 'mas', 'sei', 'senhoro', 'paraíso', 'obrigado', 'tanto', 'momento', 'fizeram', 'bem', 'mesmo', 'distância', 'meu', 'sentimento']"
Alzheimer,helenafpedroso,['desconocido'],cleusacorvettobin,"['pena', 'dona', 'heleno', 'foi', 'sinto', 'muito', 'deu', 'console']"
Alzheimer,helenafpedroso,['desconocido'],Abel Candido,"['parabéns', 'quem', 'cuidou', 'delasei', 'não', 'fácilminha', 'mãe', 'também', 'tem', 'doenço', 'tenha', 'certezar', 'vcs', 'fizeram', 'melhor', 'ela', 'vida']"
Alzheimer,helenafpedroso,['desconocido'],Fatima Silveira,"['meu', 'sentimento', 'todo', 'família']"
Alzheimer,helenafpedroso,['desconocido'],Magali Correia,"['dna', 'heleno', 'merece', 'descanso', 'eterno', 'você', 'heleno', 'cabe', 'agoro', 'merecido', 'longo', 'descanso', 'corpo', 'alma', 'cumpriu', 'uma', 'tarefa', 'difícil', 'desgastante', 'fiquem', 'bem']"
Alzheimer,helenafpedroso,['desconocido'],byavoltolini1,"['meu', 'sentimento', 'helenar', 'joãozinho', 'todo', 'família', 'força', 'você', 'sempre', 'teve', 'carinho', 'amor', 'cuidado', 'inacreditável', 'dona', 'heleno', 'amor', 'sem', 'igual', 'fiquei', 'triste', 'agoro', 'mas', 'ela', 'com', 'certeza', 'braços', 'pai', 'descansar', 'paz', 'paraíso', 'deixou', 'saudad', 'aperto', 'imenso', 'coração']"
Alzheimer,helenafpedroso,['desconocido'],Josy,"['deu', 'conforte', 'seu', 'corações', 'minha', 'sincero', 'condolência']"
Alzheimer,helenafpedroso,['desconocido'],priscilamonique921,"['não', 'acredito', 'aindo', 'hoje', 'comentei', 'dela', 'pra', 'minha', 'sogra', 'meu', 'sentimento', 'descansar', 'paz']"
Alzheimer,helenafpedroso,['desconocido'],a55491979,"['nosso', 'tristeza', 'sempre', 'acompanhei', 'ela', 'nossa', 'aquela', 'frase', 'quem', 'você', 'quem', 'você', 'descanse', 'paz', 'dón', 'heleno', 'deus', 'colocar', 'bom', 'lugar', 'realmente', 'combater', 'bom', 'combate']"
Alzheimer,helenafpedroso,['desconocido'],Rosimeire Rodrigues,"['muito', 'sem', 'palavra']"
Alzheimer,helenafpedroso,['desconocido'],mariethereze,"['meu', 'coração', 'doeu', 'agoro', 'sinto', 'demais', 'pela', 'perdo', 'força', 'familiar']"
Alzheimer,helenafpedroso,['desconocido'],Angela Ramos,"['triste', 'não', 'sabio', 'tinha', 'falecido', 'deu', 'conforte', 'todo', 'família']"
Alzheimer,helenafpedroso,['desconocido'],bebelll ✨💫🇧🇷,"['viveu', 'todo', 'história', 'lhe', 'permitia', 'agoro', 'uma', 'nova', 'papai', 'céu', 'estava', 'com', 'muito', 'saudad', 'saudade', 'fico', 'nós', 'aqui', 'vai', 'luz', 'donar', 'heleno', 'olhe', 'nós', 'aqui']"
Alzheimer,helenafpedroso,['desconocido'],Zollovato 🥰,"['deu', 'forças', 'você', 'filho', 'dela', 'você', 'foi', 'umo', 'pessoa', 'incrível', 'vida', 'dela', 'sorriso', 'mai', 'lindo', 'aqui', 'tiktok', 'foi', 'você', 'causou', 'nela', 'você', 'foi', 'uma', 'filha', 'mesmo', 'ela']"
Alzheimer,helenafpedroso,['desconocido'],Simone Borboletando 🦋,"['poxo', 'notícia', 'triste']"
Alzheimer,helenafpedroso,['desconocido'],Rejanny,"['deus', 'conforte', 'obrigado', 'ter', 'mostrado', 'sua', 'rotina', 'todo', 'experiência', 'nesso', 'fasedeus', 'lhe', 'deu', 'deus', 'tomou', 'bendito', 'seja', 'nome', 'senhor']"
Alzheimer,helenafpedroso,['desconocido'],maria,"['pena', 'mas', 'deu', 'deu', 'tempo', 'cada', 'nós', 'aqui', 'nesta', 'terra']"
Alzheimer,helenafpedroso,['desconocido'],adyrazevedo,"['triste', 'notícia', 'mesmo', 'sem', 'conhecêla', 'pessoalmente', 'sentia', 'íntimo', 'senhora', 'vai', 'paz', 'senhoro', 'cumpriu', 'seu', 'destino', 'meu', 'sincero', 'sentimento', 'todo', 'família']"
Alzheimer,helenafpedroso,['desconocido'],Josu NEWS,"['descanse', 'paz', 'querido', 'vovó']"
Alzheimer,helenafpedroso,['desconocido'],martha,"['não', 'acreditar', 'nisso', 'nãoo', 'meu', 'deusdescansar', 'paz', 'vózinha', 'lindavc', 'vai', 'fazer', 'mta', 'faltar']"
Alzheimer,helenafpedroso,['desconocido'],TÂNIA,"['deu', 'venha', 'confortar', 'familiar', 'amigo']"
Alzheimer,helenafpedroso,['desconocido'],Dolores,"['meu', 'pêsam', 'deus', 'conforte', 'coração', 'dos', 'familiar']"
Alzheimer,helenafpedroso,['desconocido'],Sara Sobral,"['espiritualidadar', 'amiga', 'esteja', 'presente', 'sua', 'passagem', 'suga', 'luz', 'plantou', 'aqui', 'terra', 'plano', 'espiritual', 'muito', 'luz', 'força', 'familiar']"
Alzheimer,helenafpedroso,['desconocido'],0/63,"['meu', 'sentimento', 'todo', 'famíliaobg', 'fazermos', 'parte', 'histório', 'dhelena', 'deus', 'recebar', 'glória']"
Alzheimer,helenafpedroso,['desconocido'],Flavia Psilva,"['dona', 'heleno', 'descanse', 'paz']"
Alzheimer,helenafpedroso,['desconocido'],Marcelo Alessandro,"['assisti', 'curti', 'muito', 'vídeo', 'heleno', 'sentimento', 'pesar', 'aos', 'familiar', 'amigo']"
Alzheimer,helenafpedroso,['desconocido'],Ana Neri2030,"['meu', 'pêsam', 'ao', 'familiar', 'deus', 'abençoe']"
Alzheimer,helenafpedroso,['desconocido'],Mah young,"['nunca', 'preparado', 'pra', 'esse', 'adeu']"
Alzheimer,helenafpedroso,['desconocido'],Marcia Jane Marcia F,"['deus', 'recebar', 'vida', 'espiritual', 'donar', 'helenameus', 'sentimento', 'familio']"
Alzheimer,helenafpedroso,['desconocido'],Doneta,"['meu', 'deus', 'agente', 'poder', 'chorar', 'uma', 'pessoa', 'nem', 'conhecir', 'agente', 'obrigado', 'pelo', 'seu', 'ensinamento', 'pela', 'sua', 'cultura', 'forças', 'principalmente', 'sua', 'nora', 'sempre', 'teve', 'carinho', 'muito', 'especial', 'pela', 'senhoro', 'senhoro', 'vai', 'fazer', 'muita', 'faltar']"
Alzheimer,helenafpedroso,['desconocido'],WillFerbue,"['pena', 'mas', 'deus', 'lembracer']"
Alzheimer,helenafpedroso,['desconocido'],Silvio Rocha,"['meu', 'sentimento', 'acompanhava', 'vídeo', 'com', 'jornada', 'dela']"
Alzheimer,helenafpedroso,['desconocido'],crislainesilva1674,"['dhelename', 'fazia', 'sentir', 'tão', 'íntimavou', 'sentir', 'falta', 'ver', 'senhora', 'aqui', 'outro', 'lado', 'telinhamais', 'creio', 'confio', 'apenas', 'até', 'breveaté', 'repente', 'donahelenameus', 'sentir', 'familia']"
Alzheimer,ayudarteaayudar,['desconocido'],yo misma,"['alguno', 'estudio', 'médico', 'deber', 'realizar', 'mamá', 'medicar', 'realizar él', 'hoy', 'día', 'tomar', 'quetiapina', 'ridal', 'vitamina', 'ácido', 'fólico', 'magnesio', 'mamá', 'ausente', 'casi', 'siempre', 'adormecido', 'vez', 'reconoz', 'casi', 'siempre']"
Alzheimer,ayudarteaayudar,['desconocido'],coco,"['holar', 'abuelita', 'vez', 'bien', 'grosero', 'aviento', 'vaso', 'agua', 'cuchara', 'comer', 'decir', 'querer', 'robar']"
Alzheimer,ayudarteaayudar,['desconocido'],user5063048162527,"['poder', 'mandar', 'información', 'mamá', 'alzheimer', 'costar', 'trabajo', 'tratar', 'comprender', 'pasar', 'mente', 'veces', 'tanto', 'frágil', 'tanto', 'grosero']"
Alzheimer,ayudarteaayudar,['desconocido'],Maria Sonia,"['papá', 'suceder', 'mañana']"
Alzheimer,ayudarteaayudar,['desconocido'],fany,"['noquisiero', 'papito', 'pasar', 'estoah', 'ser', 'doloroso', 'hijosvivo', 'padr', 'wec', 'añosgracia', 'dio', 'lúcido', 'nunca', 'saber']"
Alzheimer,ayudarteaayudar,['desconocido'],Yoly Rguez,"['mamá', 'ocasión', 'plaza', 'comercial', 'retirarno', 'marchado', 'bien', 'repente', 'empezar', 'estresar él', 'buscar', 'niño', 'hermano', 'decíamos', 'niño', 'crecer', 'aquí', 'claro', 'diz', 'momento', 'vano']"
Alzheimer,ayudarteaayudar,['desconocido'],Karina Estrada,['abue']
Alzheimer,ayudarteaayudar,['desconocido'],Ana María Quispe Nav,['gracias']
Alzheimer,ayudarteaayudar,['desconocido'],coco,"['cosa', 'ago', 'angustiar', 'avez', 'poder', 'hijo', 'hacer', 'cargo']"
Alzheimer,ayudarteaayudar,['desconocido'],Pilar Puente,"['miedo', 'hacer', 'atender', 'hospital', 'siquiatra', 'mandar', 'balcote', 'pregabilín', 'recordar', 'dos', 'máspor', 'recién', 'nomás', 'pago', 'seguro', 'iess', 'voluntario', 'ahora', 'denuevo', 'sentir', 'así']"
Alzheimer,ayudarteaayudar,['desconocido'],Amparo Briñez,"['volver', 'pasado', 'buscar', 'papás', 'alucinar']"
Alzheimer,ayudarteaayudar,['desconocido'],julietahuaynocari,['amén']
Alzheimer,ayudarteaayudar,['desconocido'],vil.vega,"['mimami', 'querer', 'caminar']"
Alzheimer,ayudarteaayudar,['desconocido'],Ruth B.,"['gracias', 'información', 'dios', 'ayude', 'familiar', 'alzheimer']"
Alzheimer,ayudarteaayudar,['desconocido'],kika,"['querer', 'llegar']"
Alzheimer,ayudarteaayudar,['desconocido'],vieja,"['unapersona', 'perder', 'regresar']"
Alzheimer,ayudarteaayudar,['desconocido'],silvanamora,[]
Alzheimer,ayudarteaayudar,['desconocido'],Marcela Daniela,[]
Alzheimer,ayudarteaayudar,['desconocido'],rosana,[]
Alzheimer,ayudarteaayudar,['desconocido'],Daniela,[]
Alzheimer,ayudarteaayudar,['desconocido'],yadira Toala,[]
Alzheimer,ayudarteaayudar,['desconocido'],monicagutierrez7199,[]
Alzheimer,ayudarteaayudar,['desconocido'],jrl2562,[]
Alzheimer,ayudarteaayudar,['desconocido'],silvinaviz,[]
Alzheimer,ayudarteaayudar,['desconocido'],Wendy Caiza,[]
Alzheimer,ayudarteaayudar,['desconocido'],coco,[]
Alzheimer,ayudarteaayudar,['desconocido'],ElyzaCris Jzs,[]
Alzheimer,ayudarteaayudar,['desconocido'],Isabel,[]
Alzheimer,ayudarteaayudar,['desconocido'],florperezdomingue0,[]
Alzheimer,ayudarteaayudar,['desconocido'],lucyluStile1312,[]
Alzheimer,ayudarteaayudar,['desconocido'],ana.maria.soracco,[]
Alzheimer,ayudarteaayudar,['desconocido'],Cristina Cardona,[]
Alzheimer,ayudarteaayudar,['desconocido'],Mary Isabel Chacin,[]
Alzheimer,ayudarteaayudar,['desconocido'],kuchi21,[]
Alzheimer,ayudarteaayudar,['desconocido'],Naranjito,"['papa', 'año', 'enfermedad', 'deglutar', 'asi', 'hara', 'gastrostomiar', 'alimentar él', 'aun', 'caminar', 'ayudo', 'dia', 'vez']"
Alzheimer,ayudarteaayudar,['desconocido'],la costeña❤️,"['madre', 'año', 'alzaimer', 'recordar', 'camina', 'solo', 'poder', 'dar él', 'tres', 'comida', 'dar él', 'agua', 'bien', 'enfermedad']"
Alzheimer,ayudarteaayudar,['desconocido'],Claudia.ch.g,"['papito', 'enfermedad', 'terrible', 'triste', 'ahora', 'cielo', 'mirándono', 'cuidándono', 'arriba']"
Alzheimer,ayudarteaayudar,['desconocido'],user8025268909747,"['gustar', 'padre', 'ave', 'saber', 'cómo', 'manejar', 'sintoma']"
Alzheimer,ayudarteaayudar,['desconocido'],jeca,"['papa', 'morir', 'cayo', 'vez', 'creer', 'seguro', 'morir', 'golpe', 'cabeza', 'desmayar', 'cualquiera', 'lugar']"
Alzheimer,ayudarteaayudar,['desconocido'],Sonia Td,"['horrible', 'sufrir']"
Alzheimer,ayudarteaayudar,['desconocido'],gachi,"['hermana', 'momentoes', 'triste']"
Alzheimer,ayudarteaayudar,['desconocido'],manuela,"['papá', 'enfermo', 'demencia', 'alzheimer', 'decir', 'querer', 'matar', 'agresivo', 'querer', 'golpear', 'seguir', 'cuidandolo']"
Alzheimer,ayudarteaayudar,['desconocido'],marianamartnezmar4,['terrible']
Alzheimer,ayudarteaayudar,['desconocido'],Belkis,"['caminar', 'drenar', 'ansiedad']"
Alzheimer,ayudarteaayudar,['desconocido'],Sonia Santillan,['triste']
Alzheimer,Desconocido,[],,[]
Alzheimer,Desconocido,[],,[]
Alzheimer,Desconocido,[],,[]
Alzheimer,Desconocido,[],,[]
Alzheimer,Desconocido,[],,[]
